brand,model,body,color,year,fuel,kilometers,engine,transmission,price,gov
Hyundai,Accent,Sedan,Black,2017,Benzine,119999,1400 - 1500 CC,Automatic,220000.0,Alexandria
Hyundai,Accent,Sedan,Other Color,2000,Benzine,9999,1400 - 1500 CC,Manual,7000.0,Fayoum
Hyundai,Accent,Sedan,Gold,2011,Benzine,199999,1600 CC,Manual,132000.0,Gharbia
Hyundai,Accent,Sedan,Gray,2005,Benzine,19999,1600 CC,Manual,85000.0,Kafr al-Sheikh
Hyundai,Accent,Sedan,Other Color,1995,Benzine,200000,1400 - 1500 CC,Manual,68000.0,Minya
Hyundai,Accent,Sedan,Silver,2012,Benzine,200000,1600 CC,Automatic,195000.0,Sharqia
Hyundai,Accent,Sedan,Blue- Navy Blue,2010,Benzine,139999,1400 - 1500 CC,Automatic,158000.0,Alexandria
Hyundai,Accent,Sedan,Orange,1995,Benzine,179999,1000 - 1300 CC,Manual,62000.0,Alexandria
Hyundai,Accent,Sedan,Red,2012,Benzine,139999,1600 CC,Manual,130000.0,Cairo
Hyundai,Accent,Sedan,Black,2010,Benzine,119999,1400 - 1500 CC,Manual,120000.0,Alexandria
Hyundai,Accent,Sedan,White,2001,Benzine,29999,1000 - 1300 CC,Manual,65000.0,Dakahlia
Hyundai,Accent,Sedan,Gray,2011,Benzine,200000,1600 CC,Manual,150000.0,Qena
Hyundai,Accent,Sedan,Gray,2018,Benzine,159999,1600 CC,Automatic,240000.0,Giza
Hyundai,Accent,Sedan,Other Color,2011,Benzine,179999,1600 CC,Automatic,155000.0,Alexandria
Hyundai,Accent,Sedan,Red,2011,Benzine,200000,1600 CC,Automatic,167000.0,Sharqia
Hyundai,Accent,Sedan,Other Color,2002,Benzine,199999,1000 - 1300 CC,Manual,86000.0,Port Said
Hyundai,Accent,Sedan,Blue- Navy Blue,1998,Benzine,199999,1000 - 1300 CC,Manual,57000.0,Minya
Hyundai,Accent,Sedan,Yellow,1999,Benzine,9999,1400 - 1500 CC,Manual,67000.0,Beheira
Hyundai,Accent,Sedan,Gold,2001,Natural Gas,39999,1400 - 1500 CC,Manual,75000.0,Ismailia
Hyundai,Accent,Sedan,Brown,2015,Benzine,179999,1600 CC,Automatic,225000.0,Cairo
Hyundai,Accent,Sedan,Silver,2010,Benzine,19999,1600 CC,Manual,135000.0,Cairo
Hyundai,Accent,Sedan,Other Color,2011,Benzine,179999,1600 CC,Manual,135000.0,Cairo
Hyundai,Accent,Sedan,Gold,2010,Benzine,139999,1600 CC,Manual,145000.0,Sharqia
Hyundai,Accent,Sedan,Gold,1998,Benzine,199999,1400 - 1500 CC,Automatic,72000.0,Cairo
Hyundai,Accent,Sedan,Gold,1999,Benzine,29999,1400 - 1500 CC,Manual,65000.0,Giza
Hyundai,Accent,Sedan,Black,2008,Benzine,200000,1600 CC,Automatic,144500.0,Cairo
Hyundai,Accent,Sedan,Other Color,1998,Benzine,19999,1000 - 1300 CC,Manual,64000.0,Gharbia
Hyundai,Accent,Sedan,Silver,2018,Benzine,99999,1600 CC,Automatic,215000.0,Beni Suef
Hyundai,Accent,Sedan,Burgundy,2006,Benzine,200000,1400 - 1500 CC,Manual,77000.0,Giza
Hyundai,Accent,Sedan,Gray,2016,Benzine,139999,1400 - 1500 CC,Automatic,239000.0,Giza
Hyundai,Accent,Sedan,Gold,2002,Benzine,179999,1000 - 1300 CC,Manual,55000.0,Ismailia
Hyundai,Accent,Sedan,Burgundy,2010,Benzine,200000,1600 CC,Manual,128000.0,Cairo
Hyundai,Accent,Sedan,Gold,1999,Benzine,139999,1400 - 1500 CC,Manual,60000.0,Cairo
Hyundai,Accent,Sedan,Burgundy,2012,Benzine,19999,1600 CC,Automatic,177000.0,Giza
Hyundai,Accent,Sedan,Blue- Navy Blue,2005,Benzine,19999,1000 - 1300 CC,Manual,65000.0,Kafr al-Sheikh
Hyundai,Accent,Sedan,White,2005,Benzine,29999,1000 - 1300 CC,Manual,68000.0,Beheira
Hyundai,Accent,Sedan,Silver,2001,Benzine,29999,1400 - 1500 CC,Manual,70000.0,Dakahlia
Hyundai,Accent,Sedan,Other Color,2008,Benzine,99999,1600 CC,Automatic,148000.0,Cairo
Hyundai,Accent,Sedan,Silver,2006,Benzine,119999,1000 - 1300 CC,Manual,62000.0,Qalyubia
Hyundai,Accent,Sedan,Gold,2000,Benzine,200000,1400 - 1500 CC,Manual,52000.0,Cairo
Hyundai,Accent,Sedan,Burgundy,2009,Benzine,119999,1600 CC,Automatic,168000.0,Monufia
Hyundai,Accent,Sedan,White,2005,Benzine,200000,1000 - 1300 CC,Manual,60000.0,Cairo
Hyundai,Accent,Sedan,Other Color,2012,Benzine,99999,1400 - 1500 CC,Automatic,195000.0,Cairo
Hyundai,Accent,Sedan,Burgundy,2006,Benzine,19999,1000 - 1300 CC,Manual,93000.0,Asyut
Hyundai,Accent,Sedan,Gold,2006,Benzine,200000,1400 - 1500 CC,Manual,68000.0,Suez
Hyundai,Accent,Sedan,Gray,2016,Benzine,139999,1600 CC,Automatic,161400.0,Cairo
Hyundai,Accent,Sedan,Red,1999,Benzine,29999,1000 - 1300 CC,Manual,68000.0,Cairo
Hyundai,Accent,Sedan,Other Color,2000,Benzine,19999,1000 - 1300 CC,Manual,73000.0,Kafr al-Sheikh
Hyundai,Accent,Sedan,Black,2011,Benzine,159999,1400 - 1500 CC,Automatic,158000.0,Cairo
Hyundai,Accent,Sedan,Blue- Navy Blue,2007,Benzine,200000,1400 - 1500 CC,Manual,55000.0,Giza
Hyundai,Accent,Sedan,Red,2000,Benzine,200000,1000 - 1300 CC,Manual,57000.0,Giza
Hyundai,Accent,Sedan,White,1999,Benzine,29999,1000 - 1300 CC,Manual,45000.0,Giza
Hyundai,Accent,Sedan,White,2000,Benzine,199999,1400 - 1500 CC,Manual,50000.0,Giza
Hyundai,Accent,Sedan,Other Color,1999,Benzine,200000,1400 - 1500 CC,Automatic,68000.0,Giza
Hyundai,Accent,Sedan,Gray,2006,Benzine,179999,1000 - 1300 CC,Manual,97000.0,Giza
Hyundai,Accent,Sedan,Gray,2022,Benzine,39999,1600 CC,Automatic,310000.0,Cairo
Hyundai,Accent,Sedan,Silver,2001,Benzine,200000,1400 - 1500 CC,Manual,60000.0,Cairo
Hyundai,Accent,Sedan,Gray,2000,Benzine,79999,1400 - 1500 CC,Manual,65000.0,Cairo
Hyundai,Accent,Sedan,Gold,2004,Benzine,19999,1400 - 1500 CC,Manual,60000.0,Kafr al-Sheikh
Hyundai,Accent,Sedan,Silver,2010,Benzine,99999,1600 CC,Automatic,149000.0,New Valley
Hyundai,Accent,Sedan,Other Color,2011,Benzine,29999,1600 CC,Automatic,165000.0,Gharbia
Hyundai,Accent,Sedan,White,2015,Benzine,99999,1600 CC,Automatic,228000.0,Cairo
Hyundai,Accent,Sedan,White,2000,Benzine,200000,1000 - 1300 CC,Manual,33000.0,Dakahlia
Hyundai,Accent,Sedan,Other Color,2012,Benzine,200000,1600 CC,Automatic,140000.0,Beheira
Hyundai,Accent,Sedan,Blue- Navy Blue,2000,Benzine,200000,1400 - 1500 CC,Manual,70000.0,Suez
Hyundai,Accent,Sedan,Other Color,2021,Benzine,29999,1600 CC,Automatic,260000.0,Red Sea
Hyundai,Accent,Sedan,Gold,2000,Benzine,200000,1400 - 1500 CC,Manual,36000.0,Sohag
Hyundai,Accent,Sedan,Other Color,1998,Benzine,29999,1600 CC,Manual,42000.0,Alexandria
Hyundai,Accent,Sedan,Silver,2001,Benzine,29999,1400 - 1500 CC,Manual,55000.0,Sharqia
Hyundai,Accent,Sedan,Other Color,2007,Benzine,119999,1600 CC,Manual,132000.0,Cairo
Hyundai,Accent,Sedan,Burgundy,2003,Benzine,200000,1000 - 1300 CC,Manual,70000.0,Cairo
Hyundai,Accent,Sedan,Red,2000,Natural Gas,9999,1000 - 1300 CC,Manual,50000.0,Ismailia
Hyundai,Accent,Sedan,Black,2021,Benzine,29999,1600 CC,Automatic,290000.0,Giza
Hyundai,Accent,Sedan,Silver,2001,Benzine,200000,1400 - 1500 CC,Manual,55000.0,Cairo
Hyundai,Accent,Sedan,Burgundy,2006,Benzine,69999,1000 - 1300 CC,Manual,75000.0,Suez
Hyundai,Accent,Sedan,Silver,1999,Benzine,19999,1000 - 1300 CC,Manual,70000.0,Cairo
Hyundai,Accent,Sedan,Gray,2012,Benzine,89999,1600 CC,Automatic,185000.0,Cairo
Hyundai,Accent,Sedan,Silver,2005,Benzine,69999,1400 - 1500 CC,Manual,70000.0,Giza
Hyundai,Accent,Sedan,Blue- Navy Blue,1999,Benzine,29999,1400 - 1500 CC,Manual,45000.0,Ismailia
Hyundai,Accent,Sedan,Silver,2006,Benzine,199999,1000 - 1300 CC,Manual,82000.0,Cairo
Hyundai,Accent,Sedan,Green,2000,Benzine,200000,1000 - 1300 CC,Manual,60000.0,Cairo
Hyundai,Accent,Sedan,Black,2007,Benzine,139999,1600 CC,Automatic,145000.0,Giza
Hyundai,Accent,Sedan,Blue- Navy Blue,2006,Benzine,139999,1000 - 1300 CC,Manual,78000.0,Giza
Hyundai,Accent,Sedan,Gray,2015,Benzine,89999,1600 CC,Automatic,220000.0,Monufia
Hyundai,Accent,Sedan,Gray,2006,Benzine,179999,1000 - 1300 CC,Manual,75000.0,Cairo
Hyundai,Accent,Sedan,Silver,2001,Benzine,200000,1000 - 1300 CC,Manual,64000.0,Sharqia
Hyundai,Accent,Sedan,Other Color,2015,Benzine,179999,1600 CC,Automatic,150000.0,Minya
Hyundai,Accent,Sedan,Other Color,2009,Benzine,19999,1600 CC,Automatic,145000.0,Fayoum
Hyundai,Accent,Sedan,Burgundy,2006,Natural Gas,19999,1400 - 1500 CC,Manual,75000.0,Ismailia
Hyundai,Accent,Sedan,Red,2019,Benzine,159999,1600 CC,Automatic,250000.0,Giza
Hyundai,Accent,Sedan,Gray,2011,Benzine,179999,1600 CC,Manual,135000.0,Cairo
Hyundai,Accent,Sedan,Green,1998,Benzine,199999,1000 - 1300 CC,Manual,58000.0,Damietta
Hyundai,Accent,Sedan,Burgundy,2010,Benzine,199999,1600 CC,Manual,134000.0,Cairo
Hyundai,Accent,Sedan,White,2005,Benzine,9999,1000 - 1300 CC,Manual,85000.0,Dakahlia
Hyundai,Accent,Sedan,Black,2011,Benzine,179999,1400 - 1500 CC,Automatic,168000.0,Cairo
Hyundai,Accent,Sedan,Silver,2005,Natural Gas,200000,1400 - 1500 CC,Manual,60000.0,Suez
Hyundai,Accent,Sedan,Burgundy,1998,Benzine,99999,1400 - 1500 CC,Manual,70000.0,Suez
Hyundai,Accent,Sedan,Other Color,1999,Benzine,200000,1400 - 1500 CC,Manual,65000.0,Cairo
Hyundai,Accent,Sedan,Gray,2001,Benzine,29999,1400 - 1500 CC,Manual,77000.0,Qalyubia
Hyundai,Accent,Sedan,Blue- Navy Blue,2000,Benzine,19999,1400 - 1500 CC,Manual,75000.0,Suez
Hyundai,Accent,Sedan,Blue- Navy Blue,2007,Benzine,200000,1400 - 1500 CC,Manual,82000.0,Sharqia
Hyundai,Accent,Sedan,Other Color,1999,Benzine,200000,1400 - 1500 CC,Manual,75000.0,Qalyubia
Hyundai,Accent,Sedan,Burgundy,2010,Benzine,159999,1400 - 1500 CC,Automatic,163000.0,Cairo
Hyundai,Accent,Sedan,Other Color,2021,Benzine,9999,1600 CC,Automatic,330000.0,Giza
Hyundai,Accent,Sedan,Gray,2000,Benzine,19999,1400 - 1500 CC,Manual,65000.0,Cairo
Hyundai,Accent,Sedan,Gold,2006,Benzine,199999,1000 - 1300 CC,Manual,83000.0,Damietta
Hyundai,Accent,Sedan,Other Color,1998,Benzine,139999,1400 - 1500 CC,Manual,80000.0,Sharqia
Hyundai,Accent,Sedan,Other Color,2010,Benzine,139999,1600 CC,Manual,135000.0,Cairo
Hyundai,Accent,Sedan,Other Color,1998,Benzine,119999,1000 - 1300 CC,Manual,75000.0,Giza
Hyundai,Accent,Sedan,Red,1999,Benzine,89999,1400 - 1500 CC,Manual,47000.0,Minya
Hyundai,Accent,Sedan,Other Color,2000,Benzine,9999,1000 - 1300 CC,Manual,78000.0,Fayoum
Hyundai,Accent,Sedan,Blue- Navy Blue,2021,Benzine,29999,1600 CC,Automatic,300000.0,Cairo
Hyundai,Accent,Sedan,Blue- Navy Blue,2002,Benzine,200000,1400 - 1500 CC,Automatic,80000.0,Cairo
Hyundai,Accent,Sedan,White,2001,Benzine,200000,1000 - 1300 CC,Manual,38000.0,Dakahlia
Hyundai,Accent,Sedan,Gold,2000,Benzine,19999,1000 - 1300 CC,Manual,72000.0,Damietta
Hyundai,Accent,Sedan,Black,2010,Benzine,179999,1600 CC,Manual,150000.0,Cairo
Hyundai,Accent,Sedan,Gold,2001,Natural Gas,200000,1400 - 1500 CC,Manual,78000.0,Ismailia
Hyundai,Accent,Sedan,Gray,2011,Benzine,119999,1600 CC,Manual,133000.0,Cairo
Hyundai,Accent,Sedan,Black,2010,Benzine,200000,1600 CC,Manual,120000.0,Cairo
Hyundai,Accent,Sedan,Silver,2015,Benzine,179999,1600 CC,Automatic,187000.0,Giza
Hyundai,Accent,Sedan,Gray,2006,Benzine,99999,1000 - 1300 CC,Manual,63000.0,Giza
Hyundai,Accent,Sedan,Silver,2000,Benzine,19999,1000 - 1300 CC,Manual,63000.0,Sharqia
Hyundai,Accent,Sedan,Black,2006,Benzine,200000,1400 - 1500 CC,Automatic,140000.0,Cairo
Hyundai,Accent,Sedan,Gold,2022,Benzine,9999,1600 CC,Automatic,320000.0,Damietta
Hyundai,Accent,Sedan,Brown,2012,Benzine,89999,1600 CC,Automatic,195000.0,Cairo
Hyundai,Accent,Sedan,Other Color,2000,Benzine,69999,1400 - 1500 CC,Manual,62000.0,Fayoum
Hyundai,Accent,Sedan,Black,2011,Benzine,139999,1600 CC,Automatic,165000.0,Giza
Hyundai,Accent,Sedan,Blue- Navy Blue,1994,Benzine,19999,1400 - 1500 CC,Manual,30000.0,Giza
Hyundai,Accent,Sedan,Blue- Navy Blue,2006,Benzine,139999,1000 - 1300 CC,Manual,85000.0,Giza
Hyundai,Accent,Sedan,Green,1999,Benzine,79999,1000 - 1300 CC,Manual,70000.0,Red Sea
Hyundai,Accent,Sedan,Gray,2010,Benzine,119999,1400 - 1500 CC,Manual,133000.0,Qalyubia
Hyundai,Accent,Sedan,Black,2011,Benzine,139999,1600 CC,Manual,150000.0,Alexandria
Hyundai,Accent,Sedan,Gold,2010,Benzine,139999,1600 CC,Manual,147000.0,Cairo
Hyundai,Accent,Sedan,Silver,1999,Benzine,200000,1400 - 1500 CC,Manual,70000.0,Cairo
Hyundai,Accent,Sedan,Silver,1999,Benzine,200000,1400 - 1500 CC,Manual,57000.0,Cairo
Hyundai,Accent,Sedan,Silver,2010,Benzine,79999,1600 CC,Automatic,153000.0,Cairo
Hyundai,Accent,Sedan,Silver,2015,Benzine,179999,1600 CC,Automatic,190000.0,Qalyubia
Hyundai,Accent,Sedan,Burgundy,2011,Benzine,159999,1600 CC,Manual,145000.0,Sohag
Hyundai,Accent,Sedan,Blue- Navy Blue,1995,Benzine,19999,1400 - 1500 CC,Manual,70000.0,Beni Suef
Hyundai,Accent,Sedan,Red,2012,Benzine,199999,1600 CC,Automatic,190000.0,Alexandria
Hyundai,Accent,Sedan,Burgundy,2000,Benzine,200000,1400 - 1500 CC,Manual,68000.0,Cairo
Hyundai,Accent,Sedan,Blue- Navy Blue,1999,Benzine,69999,1000 - 1300 CC,Manual,63000.0,Suez
Hyundai,Accent,Sedan,Other Color,1999,Benzine,19999,1400 - 1500 CC,Manual,90000.0,Asyut
Hyundai,Accent,Sedan,Other Color,1998,Benzine,199999,1000 - 1300 CC,Manual,58000.0,Giza
Hyundai,Accent,Sedan,Silver,2008,Benzine,200000,1600 CC,Automatic,160000.0,Cairo
Hyundai,Accent,Sedan,Silver,2001,Benzine,199999,1000 - 1300 CC,Manual,60000.0,Giza
Hyundai,Accent,Sedan,Other Color,2003,Benzine,39999,1000 - 1300 CC,Manual,65000.0,Asyut
Hyundai,Accent,Sedan,Silver,2007,Benzine,29999,1600 CC,Manual,125000.0,Alexandria
Hyundai,Accent,Sedan,Silver,2000,Benzine,19999,1000 - 1300 CC,Manual,60000.0,Dakahlia
Hyundai,Accent,Sedan,Green,1999,Benzine,39999,1000 - 1300 CC,Manual,70000.0,Kafr al-Sheikh
Hyundai,Accent,Sedan,Silver,2015,Benzine,139999,1600 CC,Automatic,195000.0,Cairo
Hyundai,Accent,Sedan,Blue- Navy Blue,1999,Benzine,139999,1000 - 1300 CC,Manual,60000.0,Giza
Hyundai,Accent,Sedan,Silver,2009,Benzine,179999,1600 CC,Manual,130000.0,Cairo
Hyundai,Accent,Sedan,Black,2012,Benzine,199999,1600 CC,Automatic,175000.0,Cairo
Hyundai,Accent,Sedan,Other Color,2015,Benzine,179999,1600 CC,Automatic,203000.0,Fayoum
Hyundai,Accent,Sedan,Other Color,1999,Benzine,179999,1400 - 1500 CC,Manual,74000.0,Kafr al-Sheikh
Hyundai,Accent,Sedan,Silver,2017,Benzine,200000,1600 CC,Automatic,205000.0,Cairo
Hyundai,Accent,Sedan,Green,1998,Benzine,200000,1400 - 1500 CC,Manual,67000.0,Alexandria
Hyundai,Accent,Sedan,Blue- Navy Blue,1998,Benzine,139999,1000 - 1300 CC,Manual,60000.0,Minya
Hyundai,Accent,Sedan,Other Color,2012,Benzine,200000,1600 CC,Automatic,173000.0,Qalyubia
Hyundai,Accent,Sedan,Silver,2008,Benzine,200000,1400 - 1500 CC,Manual,120000.0,Cairo
Hyundai,Accent,Sedan,Gray,2014,Natural Gas,19999,1600 CC,Automatic,190000.0,Gharbia
Hyundai,Accent,Sedan,White,2016,Benzine,159999,1600 CC,Automatic,245000.0,Ismailia
Hyundai,Accent,Sedan,Silver,2017,Benzine,119999,1600 CC,Automatic,239000.0,Cairo
Hyundai,Accent,Sedan,Gold,2010,Benzine,159999,1600 CC,Automatic,58000.0,Giza
Hyundai,Accent,Sedan,White,2011,Benzine,119999,1600 CC,Automatic,165000.0,Cairo
Hyundai,Accent,Sedan,Other Color,2012,Benzine,99999,1600 CC,Manual,235000.0,Cairo
Hyundai,Accent,Sedan,Silver,2012,Benzine,19999,1600 CC,Automatic,155000.0,Minya
Hyundai,Accent,Sedan,Silver,1999,Benzine,29999,1000 - 1300 CC,Manual,70000.0,Damietta
Hyundai,Accent,Sedan,Silver,2012,Benzine,179999,1600 CC,Automatic,177000.0,Fayoum
Hyundai,Accent,Sedan,Black,2006,Benzine,119999,1600 CC,Manual,125000.0,Cairo
Hyundai,Accent,Sedan,Black,2012,Benzine,119999,1600 CC,Automatic,180000.0,Cairo
Hyundai,Accent,Sedan,Yellow,1999,Benzine,19999,1000 - 1300 CC,Manual,80000.0,Port Said
Hyundai,Accent,Sedan,Blue- Navy Blue,2006,Benzine,200000,1400 - 1500 CC,Manual,73000.0,Giza
Hyundai,Accent,Sedan,Blue- Navy Blue,2008,Benzine,179999,1600 CC,Manual,115000.0,Giza
Hyundai,Accent,Sedan,Red,2010,Benzine,9999,1400 - 1500 CC,Automatic,160000.0,Damietta
Hyundai,Accent,Sedan,Gray,2022,Benzine,9999,1600 CC,Automatic,320000.0,Ismailia
Hyundai,Accent,Sedan,Other Color,1996,Benzine,199999,1400 - 1500 CC,Manual,38000.0,Giza
Hyundai,Accent,Sedan,Green,1999,Benzine,9999,1400 - 1500 CC,Manual,63000.0,Asyut
Hyundai,Accent,Sedan,Silver,2000,Benzine,29999,1400 - 1500 CC,Manual,60000.0,Asyut
Hyundai,Accent,Sedan,Gray,1997,Benzine,159999,1400 - 1500 CC,Manual,45000.0,Red Sea
Hyundai,Accent,Sedan,Blue- Navy Blue,2005,Benzine,179999,1000 - 1300 CC,Manual,82000.0,Giza
Hyundai,Accent,Sedan,Silver,2006,Benzine,200000,1000 - 1300 CC,Manual,68000.0,Ismailia
Hyundai,Accent,Sedan,Silver,2010,Benzine,9999,1600 CC,Manual,123000.0,Ismailia
Hyundai,Accent,Sedan,Other Color,1998,Benzine,9999,1400 - 1500 CC,Manual,78000.0,Fayoum
Hyundai,Accent,Sedan,Blue- Navy Blue,2006,Benzine,29999,1000 - 1300 CC,Manual,75000.0,Qalyubia
Hyundai,Accent,Sedan,Beige,1998,Benzine,179999,1400 - 1500 CC,Manual,65000.0,Cairo
Hyundai,Accent,Sedan,Silver,2001,Benzine,19999,1400 - 1500 CC,Automatic,78000.0,Dakahlia
Hyundai,Accent,Sedan,Gold,2008,Benzine,119999,1600 CC,Manual,140000.0,Gharbia
Hyundai,Accent,Sedan,Red,2006,Natural Gas,9999,1400 - 1500 CC,Manual,50000.0,Ismailia
Hyundai,Accent,Sedan,Green,1999,Benzine,199999,1000 - 1300 CC,Automatic,75000.0,Sharqia
Hyundai,Accent,Sedan,Gold,2000,Benzine,9999,1400 - 1500 CC,Manual,65000.0,Dakahlia
Hyundai,Accent,Sedan,Other Color,2010,Benzine,19999,1600 CC,Manual,125000.0,Giza
Hyundai,Accent,Sedan,Black,2012,Benzine,29999,1600 CC,Automatic,161400.0,Cairo
Hyundai,Accent,Sedan,Blue- Navy Blue,2009,Benzine,159999,1600 CC,Automatic,145000.0,Cairo
Hyundai,Accent,Sedan,Other Color,2006,Benzine,19999,1000 - 1300 CC,Manual,88000.0,Matruh
Hyundai,Accent,Sedan,Burgundy,2001,Benzine,159999,1000 - 1300 CC,Manual,60000.0,Qena
Hyundai,Accent,Sedan,Gold,1999,Benzine,200000,1400 - 1500 CC,Manual,70000.0,Cairo
Hyundai,Accent,Sedan,Gold,2008,Benzine,139999,1600 CC,Manual,120000.0,Cairo
Hyundai,Accent,Sedan,Gold,2002,Benzine,79999,1400 - 1500 CC,Manual,80000.0,Giza
Hyundai,Accent,Sedan,Green,2000,Benzine,29999,1000 - 1300 CC,Manual,59000.0,Kafr al-Sheikh
Hyundai,Accent,Sedan,Other Color,2008,Benzine,159999,1600 CC,Manual,130000.0,Giza
Hyundai,Accent,Sedan,Burgundy,1998,Benzine,49999,1600 CC,Manual,60000.0,Giza
Hyundai,Accent,Sedan,Blue- Navy Blue,1999,Benzine,99999,1000 - 1300 CC,Manual,62000.0,Giza
Hyundai,Accent,Sedan,White,1999,Benzine,39999,1400 - 1500 CC,Automatic,45000.0,Cairo
Hyundai,Accent,Sedan,Green,1998,Benzine,29999,1400 - 1500 CC,Manual,55000.0,Cairo
Hyundai,Accent,Sedan,Blue- Navy Blue,2011,Benzine,19999,1600 CC,Manual,140000.0,Monufia
Hyundai,Accent,Sedan,White,2005,Benzine,29999,1000 - 1300 CC,Manual,67000.0,Suez
Hyundai,Accent,Sedan,Black,2010,Natural Gas,200000,1600 CC,Manual,79000.0,Ismailia
Hyundai,Accent,Sedan,Gray,2005,Benzine,9999,1000 - 1300 CC,Manual,73000.0,Kafr al-Sheikh
Hyundai,Accent,Sedan,Other Color,1994,Benzine,200000,1000 - 1300 CC,Manual,45000.0,Giza
Hyundai,Accent,Sedan,Brown,2015,Benzine,59999,1600 CC,Automatic,215000.0,Giza
Hyundai,Accent,Sedan,Silver,1999,Benzine,200000,1000 - 1300 CC,Manual,45000.0,Giza
Hyundai,Accent,Sedan,Gold,2001,Benzine,200000,1000 - 1300 CC,Manual,65000.0,Qalyubia
Hyundai,Accent,Sedan,Other Color,2007,Benzine,119999,1400 - 1500 CC,Manual,70000.0,Ismailia
Hyundai,Accent,Sedan,Green,1999,Benzine,29999,1000 - 1300 CC,Manual,50000.0,Cairo
Hyundai,Accent,Sedan,Black,2019,Benzine,69999,1400 - 1500 CC,Automatic,260000.0,Alexandria
Hyundai,Accent,Sedan,Black,2011,Benzine,19999,1000 - 1300 CC,Manual,161400.0,Giza
Hyundai,Accent,Sedan,Blue- Navy Blue,2006,Benzine,159999,1000 - 1300 CC,Manual,77000.0,Monufia
Hyundai,Accent,Sedan,Burgundy,2017,Benzine,19999,1600 CC,Automatic,180000.0,Cairo
Hyundai,Accent,Sedan,Silver,2006,Benzine,19999,1000 - 1300 CC,Manual,68000.0,Fayoum
Hyundai,Accent,Sedan,Black,2006,Benzine,139999,1600 CC,Manual,140000.0,Cairo
Hyundai,Accent,Sedan,Burgundy,1999,Benzine,199999,1000 - 1300 CC,Manual,66000.0,Dakahlia
Hyundai,Accent,Sedan,Other Color,2000,Benzine,119999,1000 - 1300 CC,Manual,55000.0,Giza
Hyundai,Accent,Sedan,Red,2012,Benzine,199999,1600 CC,Manual,147000.0,Giza
Hyundai,Accent,Sedan,Gold,2000,Benzine,199999,1400 - 1500 CC,Manual,52000.0,Cairo
Hyundai,Accent,Sedan,Other Color,2000,Benzine,179999,1400 - 1500 CC,Manual,55000.0,Gharbia
Hyundai,Accent,Sedan,Gray,2013,Benzine,19999,1600 CC,Automatic,195000.0,Cairo
Hyundai,Accent,Sedan,Gold,2002,Benzine,200000,1000 - 1300 CC,Manual,63000.0,Cairo
Hyundai,Accent,Sedan,Burgundy,2006,Benzine,89999,1400 - 1500 CC,Manual,75000.0,Suez
Hyundai,Accent,Sedan,Black,2007,Benzine,200000,1400 - 1500 CC,Manual,105000.0,Gharbia
Hyundai,Accent,Sedan,White,2006,Natural Gas,29999,1000 - 1300 CC,Manual,62000.0,Suez
Hyundai,Accent,Sedan,Burgundy,1998,Benzine,19999,1000 - 1300 CC,Manual,62000.0,Cairo
Hyundai,Accent,Sedan,Blue- Navy Blue,1999,Benzine,200000,1400 - 1500 CC,Manual,55000.0,Qalyubia
Hyundai,Accent,Sedan,Blue- Navy Blue,2011,Benzine,9999,1600 CC,Automatic,157000.0,Red Sea
Hyundai,Accent,Sedan,Gray,2005,Benzine,200000,1000 - 1300 CC,Manual,80000.0,Minya
Hyundai,Accent,Sedan,Other Color,1999,Benzine,9999,1000 - 1300 CC,Manual,60000.0,Cairo
Hyundai,Accent,Sedan,Gray,2011,Benzine,159999,1600 CC,Automatic,172000.0,Cairo
Hyundai,Accent,Sedan,Other Color,2006,Benzine,9999,1000 - 1300 CC,Manual,95000.0,Alexandria
Hyundai,Accent,Sedan,Silver,2004,Benzine,29999,1000 - 1300 CC,Manual,65000.0,Gharbia
Hyundai,Accent,Sedan,Gray,2006,Benzine,199999,1000 - 1300 CC,Manual,72000.0,Cairo
Hyundai,Accent,Sedan,Silver,2006,Benzine,199999,1400 - 1500 CC,Manual,53000.0,Suez
Hyundai,Accent,Sedan,Other Color,1999,Benzine,19999,1000 - 1300 CC,Manual,70000.0,Cairo
Hyundai,Accent,Sedan,Gray,2011,Benzine,200000,1600 CC,Manual,145000.0,Cairo
Hyundai,Accent,Sedan,Red,2017,Benzine,99999,1600 CC,Automatic,200000.0,Qalyubia
Hyundai,Accent,Sedan,Other Color,2000,Benzine,200000,1400 - 1500 CC,Manual,68000.0,Giza
Hyundai,Accent,Sedan,Blue- Navy Blue,1998,Benzine,19999,1400 - 1500 CC,Manual,50000.0,Qalyubia
Hyundai,Accent,Sedan,Red,2010,Benzine,89999,1400 - 1500 CC,Automatic,155000.0,Giza
Hyundai,Accent,Sedan,Silver,2005,Benzine,199999,1000 - 1300 CC,Manual,83000.0,Qena
Hyundai,Accent,Sedan,White,2004,Benzine,19999,1400 - 1500 CC,Manual,50000.0,Gharbia
Hyundai,Accent,Sedan,Silver,2011,Benzine,99999,1600 CC,Manual,130000.0,Kafr al-Sheikh
Hyundai,Accent,Sedan,Blue- Navy Blue,1999,Benzine,199999,1400 - 1500 CC,Manual,65000.0,Giza
Hyundai,Accent,Sedan,Red,2000,Benzine,39999,1400 - 1500 CC,Manual,35000.0,Matruh
Hyundai,Accent,Sedan,Other Color,2006,Benzine,199999,1000 - 1300 CC,Manual,70000.0,Alexandria
Hyundai,Accent,Sedan,Other Color,2019,Benzine,99999,1600 CC,Automatic,245000.0,Giza
